,Customer_ID,Decision_Tree_Pred,Random_Forest_Pred
4408,CUS_0x29a2,1,1
4409,CUS_0x29a2,1,1
4410,CUS_0x29a2,1,1
4411,CUS_0x29a2,1,1
4412,CUS_0xae0,0,1
4413,CUS_0xae0,0,1
4414,CUS_0xae0,0,1
4415,CUS_0xae0,0,1
4416,CUS_0x5ecf,0,0
4417,CUS_0x5ecf,0,0
4418,CUS_0x5ecf,0,0
4419,CUS_0x5ecf,0,0
4420,CUS_0x2cbc,2,1
4421,CUS_0x2cbc,2,1
4422,CUS_0x2cbc,2,2
4423,CUS_0x2cbc,2,2
4424,CUS_0x7fa,0,0
4425,CUS_0x7fa,0,0
4426,CUS_0x7fa,0,0
4427,CUS_0x7fa,0,0
4428,CUS_0x5a67,1,1
4429,CUS_0x5a67,1,1
4430,CUS_0x5a67,1,1
4431,CUS_0x5a67,1,1
4432,CUS_0x88ca,2,2
4433,CUS_0x88ca,2,1
4434,CUS_0x88ca,2,1
4435,CUS_0x88ca,2,1
4436,CUS_0xb678,1,1
4437,CUS_0xb678,0,0
4438,CUS_0xb678,0,1
4439,CUS_0xb678,0,0
4440,CUS_0x2a75,1,1
4441,CUS_0x2a75,1,1
4442,CUS_0x2a75,1,1
4443,CUS_0x2a75,1,1
4444,CUS_0x89cb,2,2
4445,CUS_0x89cb,2,2
4446,CUS_0x89cb,2,2
4447,CUS_0x89cb,2,2
4448,CUS_0xeda,0,0
4449,CUS_0xeda,0,0
4450,CUS_0xeda,0,0
4451,CUS_0xeda,0,0
4452,CUS_0x640e,1,1
4453,CUS_0x640e,1,1
4454,CUS_0x640e,1,1
4455,CUS_0x640e,1,1
4456,CUS_0x9e6c,1,1
4457,CUS_0x9e6c,1,1
4458,CUS_0x9e6c,1,1
4459,CUS_0x9e6c,1,1
4460,CUS_0x4dbd,2,2
4461,CUS_0x4dbd,2,1
4462,CUS_0x4dbd,2,2
4463,CUS_0x4dbd,2,2
4464,CUS_0x53f9,2,1
4465,CUS_0x53f9,2,1
4466,CUS_0x53f9,2,1
4467,CUS_0x53f9,2,1
4468,CUS_0x40fe,1,1
4469,CUS_0x40fe,1,1
4470,CUS_0x40fe,1,1
4471,CUS_0x40fe,1,1
4472,CUS_0xa11d,1,0
4473,CUS_0xa11d,1,0
4474,CUS_0xa11d,1,0
4475,CUS_0xa11d,1,0
4476,CUS_0x8c1,1,2
4477,CUS_0x8c1,1,2
4478,CUS_0x8c1,2,2
4479,CUS_0x8c1,1,2
4480,CUS_0x3ba0,1,1
4481,CUS_0x3ba0,1,1
4482,CUS_0x3ba0,1,1
4483,CUS_0x3ba0,1,1
4484,CUS_0x7fb2,0,1
4485,CUS_0x7fb2,0,1
4486,CUS_0x7fb2,0,1
4487,CUS_0x7fb2,0,1
4488,CUS_0xaad7,1,1
4489,CUS_0xaad7,1,1
4490,CUS_0xaad7,1,1
4491,CUS_0xaad7,1,1
4492,CUS_0xb85a,2,0
4493,CUS_0xb85a,2,0
4494,CUS_0xb85a,2,0
4495,CUS_0xb85a,2,1
4496,CUS_0x6e47,1,1
4497,CUS_0x6e47,1,1
4498,CUS_0x6e47,1,1
4499,CUS_0x6e47,1,1
4500,CUS_0x8cd2,2,1
4501,CUS_0x8cd2,2,2
4502,CUS_0x8cd2,2,2
4503,CUS_0x8cd2,2,2
4504,CUS_0x931c,1,0
4505,CUS_0x931c,1,0
4506,CUS_0x931c,1,1
4507,CUS_0x931c,1,1
4508,CUS_0xac0c,0,0
4509,CUS_0xac0c,0,0
4510,CUS_0xac0c,0,0
4511,CUS_0xac0c,0,0
4512,CUS_0x4b8,1,1
4513,CUS_0x4b8,1,0
4514,CUS_0x4b8,1,0
4515,CUS_0x4b8,1,0
4516,CUS_0x8cd4,1,2
4517,CUS_0x8cd4,1,2
4518,CUS_0x8cd4,1,1
4519,CUS_0x8cd4,2,2
4520,CUS_0x11b7,2,2
4521,CUS_0x11b7,2,2
4522,CUS_0x11b7,2,2
4523,CUS_0x11b7,2,2
4524,CUS_0x78db,2,1
4525,CUS_0x78db,2,0
4526,CUS_0x78db,2,1
4527,CUS_0x78db,2,1
4528,CUS_0x4a9b,0,0
4529,CUS_0x4a9b,0,0
4530,CUS_0x4a9b,0,0
4531,CUS_0x4a9b,0,1
4532,CUS_0x834f,2,1
4533,CUS_0x834f,2,1
4534,CUS_0x834f,2,0
4535,CUS_0x834f,2,0
4536,CUS_0x9510,1,1
4537,CUS_0x9510,1,1
4538,CUS_0x9510,1,1
4539,CUS_0x9510,1,0
4540,CUS_0x8d38,2,1
4541,CUS_0x8d38,2,1
4542,CUS_0x8d38,0,0
4543,CUS_0x8d38,2,0
4544,CUS_0xe34,1,1
4545,CUS_0xe34,1,1
4546,CUS_0xe34,1,1
4547,CUS_0xe34,1,1
4548,CUS_0xab8,0,0
4549,CUS_0xab8,0,0
4550,CUS_0xab8,0,0
4551,CUS_0xab8,0,0
4552,CUS_0xb3cb,1,1
4553,CUS_0xb3cb,1,1
4554,CUS_0xb3cb,1,1
4555,CUS_0xb3cb,1,1
4556,CUS_0x5607,0,0
4557,CUS_0x5607,0,0
4558,CUS_0x5607,0,0
4559,CUS_0x5607,0,0
4560,CUS_0x41dc,0,0
4561,CUS_0x41dc,0,0
4562,CUS_0x41dc,0,0
4563,CUS_0x41dc,0,0
4564,CUS_0x6a95,0,0
4565,CUS_0x6a95,0,1
4566,CUS_0x6a95,0,0
4567,CUS_0x6a95,0,0
4568,CUS_0xb350,0,0
4569,CUS_0xb350,0,1
4570,CUS_0xb350,0,0
4571,CUS_0xb350,0,0
4572,CUS_0x3798,0,1
4573,CUS_0x3798,0,1
4574,CUS_0x3798,0,1
4575,CUS_0x3798,0,1
4576,CUS_0x2c8f,0,0
4577,CUS_0x2c8f,0,0
4578,CUS_0x2c8f,0,0
4579,CUS_0x2c8f,0,0
4580,CUS_0x83cc,2,1
4581,CUS_0x83cc,2,1
4582,CUS_0x83cc,2,1
4583,CUS_0x83cc,2,1
4584,CUS_0xa972,1,1
4585,CUS_0xa972,1,1
4586,CUS_0xa972,0,1
4587,CUS_0xa972,1,1
4588,CUS_0x38a2,0,1
4589,CUS_0x38a2,0,1
4590,CUS_0x38a2,0,1
4591,CUS_0x38a2,0,1
4592,CUS_0xa8c1,1,1
4593,CUS_0xa8c1,1,1
4594,CUS_0xa8c1,1,1
4595,CUS_0xa8c1,1,1
4596,CUS_0x8d7,1,1
4597,CUS_0x8d7,1,1
4598,CUS_0x8d7,1,1
4599,CUS_0x8d7,1,1
4600,CUS_0x39ff,1,1
4601,CUS_0x39ff,1,1
4602,CUS_0x39ff,1,1
4603,CUS_0x39ff,1,1
4604,CUS_0x8694,0,0
4605,CUS_0x8694,0,0
4606,CUS_0x8694,0,0
4607,CUS_0x8694,0,0
4608,CUS_0x9df6,0,1
4609,CUS_0x9df6,0,1
4610,CUS_0x9df6,0,1
4611,CUS_0x9df6,0,1
4612,CUS_0x7cd8,2,2
4613,CUS_0x7cd8,2,2
4614,CUS_0x7cd8,2,2
4615,CUS_0x7cd8,2,1
4616,CUS_0x19b5,1,1
4617,CUS_0x19b5,1,1
4618,CUS_0x19b5,1,1
4619,CUS_0x19b5,1,1
4620,CUS_0x4af2,0,1
4621,CUS_0x4af2,1,1
4622,CUS_0x4af2,1,1
4623,CUS_0x4af2,1,1
4624,CUS_0x9ddd,1,1
4625,CUS_0x9ddd,1,1
4626,CUS_0x9ddd,1,1
4627,CUS_0x9ddd,1,1
4628,CUS_0xa340,1,1
4629,CUS_0xa340,1,1
4630,CUS_0xa340,1,1
4631,CUS_0xa340,1,1
4632,CUS_0xbbfc,1,1
4633,CUS_0xbbfc,1,1
4634,CUS_0xbbfc,1,1
4635,CUS_0xbbfc,1,1
4636,CUS_0x73c2,2,1
4637,CUS_0x73c2,2,1
4638,CUS_0x73c2,2,2
4639,CUS_0x73c2,2,1
4640,CUS_0x870d,1,1
4641,CUS_0x870d,1,0
4642,CUS_0x870d,1,0
4643,CUS_0x870d,1,1
4644,CUS_0x76d0,2,1
4645,CUS_0x76d0,2,1
4646,CUS_0x76d0,2,1
4647,CUS_0x76d0,2,1
4648,CUS_0x73ec,1,1
4649,CUS_0x73ec,1,1
4650,CUS_0x73ec,1,1
4651,CUS_0x73ec,1,1
4652,CUS_0x5a04,0,0
4653,CUS_0x5a04,1,0
4654,CUS_0x5a04,0,0
4655,CUS_0x5a04,0,0
4656,CUS_0x881c,0,1
4657,CUS_0x881c,0,0
4658,CUS_0x881c,0,0
4659,CUS_0x881c,0,0
4660,CUS_0xa303,0,0
4661,CUS_0xa303,0,0
4662,CUS_0xa303,0,0
4663,CUS_0xa303,0,0
4664,CUS_0x78e8,2,1
4665,CUS_0x78e8,2,1
4666,CUS_0x78e8,2,0
4667,CUS_0x78e8,2,0
4668,CUS_0xac60,2,2
4669,CUS_0xac60,2,2
4670,CUS_0xac60,2,1
4671,CUS_0xac60,2,2
4672,CUS_0xc3cf,1,1
4673,CUS_0xc3cf,1,1
4674,CUS_0xc3cf,1,1
4675,CUS_0xc3cf,1,1
4676,CUS_0xb747,1,1
4677,CUS_0xb747,1,2
4678,CUS_0xb747,1,2
4679,CUS_0xb747,1,2
4680,CUS_0x18af,0,0
4681,CUS_0x18af,0,1
4682,CUS_0x18af,0,1
4683,CUS_0x18af,0,0
4684,CUS_0x5f28,2,1
4685,CUS_0x5f28,2,2
4686,CUS_0x5f28,2,1
4687,CUS_0x5f28,2,1
4688,CUS_0x3655,2,1
4689,CUS_0x3655,2,1
4690,CUS_0x3655,2,1
4691,CUS_0x3655,2,1
4692,CUS_0x4b19,1,1
4693,CUS_0x4b19,1,1
4694,CUS_0x4b19,1,1
4695,CUS_0x4b19,1,1
4696,CUS_0xf0c,2,2
4697,CUS_0xf0c,2,1
4698,CUS_0xf0c,2,1
4699,CUS_0xf0c,2,1
4700,CUS_0x26be,2,2
4701,CUS_0x26be,2,2
4702,CUS_0x26be,2,2
4703,CUS_0x26be,2,1
4704,CUS_0x333c,1,1
4705,CUS_0x333c,1,1
4706,CUS_0x333c,1,1
4707,CUS_0x333c,1,1
4708,CUS_0xd19,0,1
4709,CUS_0xd19,0,1
4710,CUS_0xd19,0,1
4711,CUS_0xd19,0,1
4712,CUS_0x982a,2,0
4713,CUS_0x982a,2,0
4714,CUS_0x982a,2,1
4715,CUS_0x982a,2,0
4716,CUS_0x5b0a,1,1
4717,CUS_0x5b0a,1,1
4718,CUS_0x5b0a,1,1
4719,CUS_0x5b0a,1,1
4720,CUS_0x28a3,1,1
4721,CUS_0x28a3,1,1
4722,CUS_0x28a3,1,1
4723,CUS_0x28a3,1,1
4724,CUS_0xa094,1,1
4725,CUS_0xa094,1,1
4726,CUS_0xa094,1,0
4727,CUS_0xa094,1,0
4728,CUS_0x7877,1,1
4729,CUS_0x7877,1,1
4730,CUS_0x7877,1,1
4731,CUS_0x7877,0,1
4732,CUS_0x832d,1,1
4733,CUS_0x832d,1,1
4734,CUS_0x832d,1,1
4735,CUS_0x832d,1,1
4736,CUS_0x8715,2,2
4737,CUS_0x8715,2,2
4738,CUS_0x8715,2,2
4739,CUS_0x8715,2,2
4740,CUS_0x88c1,1,1
4741,CUS_0x88c1,1,1
4742,CUS_0x88c1,1,1
4743,CUS_0x88c1,1,1
4744,CUS_0x74f9,2,1
4745,CUS_0x74f9,2,1
4746,CUS_0x74f9,2,1
4747,CUS_0x74f9,2,1
4748,CUS_0x71d,1,1
4749,CUS_0x71d,1,1
4750,CUS_0x71d,1,1
4751,CUS_0x71d,1,1
4752,CUS_0x8b8,1,1
4753,CUS_0x8b8,1,1
4754,CUS_0x8b8,1,0
4755,CUS_0x8b8,1,1
4756,CUS_0x6e64,2,1
4757,CUS_0x6e64,2,1
4758,CUS_0x6e64,2,2
4759,CUS_0x6e64,2,1
4760,CUS_0x4519,0,1
4761,CUS_0x4519,0,1
4762,CUS_0x4519,0,1
4763,CUS_0x4519,0,0
4764,CUS_0x160a,0,1
4765,CUS_0x160a,0,0
4766,CUS_0x160a,0,0
4767,CUS_0x160a,0,0
4768,CUS_0x9434,1,0
4769,CUS_0x9434,1,1
4770,CUS_0x9434,1,1
4771,CUS_0x9434,1,1
4772,CUS_0x8e2,1,1
4773,CUS_0x8e2,1,1
4774,CUS_0x8e2,1,1
4775,CUS_0x8e2,1,1
4776,CUS_0xabd6,0,1
4777,CUS_0xabd6,0,1
4778,CUS_0xabd6,0,1
4779,CUS_0xabd6,0,1
4780,CUS_0xc3d8,2,1
4781,CUS_0xc3d8,2,1
4782,CUS_0xc3d8,2,2
4783,CUS_0xc3d8,2,1
4784,CUS_0xb5aa,1,1
4785,CUS_0xb5aa,1,1
4786,CUS_0xb5aa,1,1
4787,CUS_0xb5aa,1,1
4788,CUS_0x4b3c,1,1
4789,CUS_0x4b3c,1,1
4790,CUS_0x4b3c,1,1
4791,CUS_0x4b3c,1,1
4792,CUS_0xa9c1,1,1
4793,CUS_0xa9c1,1,1
4794,CUS_0xa9c1,1,1
4795,CUS_0xa9c1,1,1
4796,CUS_0x2cfe,2,2
4797,CUS_0x2cfe,2,2
4798,CUS_0x2cfe,2,1
4799,CUS_0x2cfe,2,2
4800,CUS_0x59ba,2,2
4801,CUS_0x59ba,2,0
4802,CUS_0x59ba,2,1
4803,CUS_0x59ba,2,2
4804,CUS_0x811f,1,1
4805,CUS_0x811f,1,1
4806,CUS_0x811f,1,1
4807,CUS_0x811f,1,1
4808,CUS_0x6c49,0,1
4809,CUS_0x6c49,0,1
4810,CUS_0x6c49,0,1
4811,CUS_0x6c49,0,1
4812,CUS_0x292b,2,2
4813,CUS_0x292b,2,2
4814,CUS_0x292b,2,2
4815,CUS_0x292b,2,2
4816,CUS_0x2ba8,2,2
4817,CUS_0x2ba8,2,2
4818,CUS_0x2ba8,2,1
4819,CUS_0x2ba8,2,2
4820,CUS_0xc27,2,1
4821,CUS_0xc27,2,1
4822,CUS_0xc27,2,1
4823,CUS_0xc27,2,1
4824,CUS_0xa7aa,1,1
4825,CUS_0xa7aa,1,1
4826,CUS_0xa7aa,1,1
4827,CUS_0xa7aa,1,1
4828,CUS_0x6ed3,2,2
4829,CUS_0x6ed3,2,2
4830,CUS_0x6ed3,2,2
4831,CUS_0x6ed3,2,1
4832,CUS_0x2b6e,0,0
4833,CUS_0x2b6e,0,1
4834,CUS_0x2b6e,0,0
4835,CUS_0x2b6e,0,0
4836,CUS_0x8ecf,1,0
4837,CUS_0x8ecf,1,0
4838,CUS_0x8ecf,1,0
4839,CUS_0x8ecf,1,0
4840,CUS_0x6672,0,1
4841,CUS_0x6672,0,1
4842,CUS_0x6672,0,1
4843,CUS_0x6672,0,1
4844,CUS_0xbe3b,0,0
4845,CUS_0xbe3b,0,0
4846,CUS_0xbe3b,0,0
4847,CUS_0xbe3b,0,0
4848,CUS_0xb4d3,2,2
4849,CUS_0xb4d3,2,2
4850,CUS_0xb4d3,2,2
4851,CUS_0xb4d3,2,2
4852,CUS_0x15d5,0,0
4853,CUS_0x15d5,0,0
4854,CUS_0x15d5,0,0
4855,CUS_0x15d5,0,0
4856,CUS_0x4c56,1,1
4857,CUS_0x4c56,1,1
4858,CUS_0x4c56,1,1
4859,CUS_0x4c56,1,1
4860,CUS_0x505f,1,1
4861,CUS_0x505f,1,1
4862,CUS_0x505f,1,1
4863,CUS_0x505f,1,1
4864,CUS_0xc48c,1,1
4865,CUS_0xc48c,1,1
4866,CUS_0xc48c,1,1
4867,CUS_0xc48c,1,0
4868,CUS_0xb793,0,0
4869,CUS_0xb793,0,1
4870,CUS_0xb793,0,0
4871,CUS_0xb793,0,0
4872,CUS_0x8f8c,0,0
4873,CUS_0x8f8c,0,0
4874,CUS_0x8f8c,0,0
4875,CUS_0x8f8c,0,1
4876,CUS_0x664c,1,1
4877,CUS_0x664c,1,1
4878,CUS_0x664c,1,1
4879,CUS_0x664c,1,1
4880,CUS_0x12dd,2,1
4881,CUS_0x12dd,2,1
4882,CUS_0x12dd,2,1
4883,CUS_0x12dd,2,2
4884,CUS_0x10ff,1,1
4885,CUS_0x10ff,1,1
4886,CUS_0x10ff,1,1
4887,CUS_0x10ff,1,1
4888,CUS_0xbc51,2,1
4889,CUS_0xbc51,2,1
4890,CUS_0xbc51,2,2
4891,CUS_0xbc51,2,1
4892,CUS_0x9bd1,0,0
4893,CUS_0x9bd1,0,1
4894,CUS_0x9bd1,0,0
4895,CUS_0x9bd1,0,0
4896,CUS_0x7da5,1,0
4897,CUS_0x7da5,1,0
4898,CUS_0x7da5,1,0
4899,CUS_0x7da5,1,0
4900,CUS_0xb7c,1,0
4901,CUS_0xb7c,0,1
4902,CUS_0xb7c,0,0
4903,CUS_0xb7c,0,0
4904,CUS_0x8688,2,1
4905,CUS_0x8688,2,1
4906,CUS_0x8688,2,2
4907,CUS_0x8688,2,2
4908,CUS_0x7292,2,1
4909,CUS_0x7292,2,1
4910,CUS_0x7292,2,1
4911,CUS_0x7292,2,2
4912,CUS_0xf5d,0,0
4913,CUS_0xf5d,0,1
4914,CUS_0xf5d,0,1
4915,CUS_0xf5d,0,0
4916,CUS_0xa52,0,0
4917,CUS_0xa52,0,0
4918,CUS_0xa52,0,1
4919,CUS_0xa52,0,1
4920,CUS_0x138b,0,0
4921,CUS_0x138b,0,0
4922,CUS_0x138b,0,0
4923,CUS_0x138b,0,0
4924,CUS_0x8cff,0,0
4925,CUS_0x8cff,0,1
4926,CUS_0x8cff,0,0
4927,CUS_0x8cff,0,1
4928,CUS_0x840a,1,1
4929,CUS_0x840a,1,1
4930,CUS_0x840a,1,1
4931,CUS_0x840a,1,1
4932,CUS_0x63ea,0,0
4933,CUS_0x63ea,0,0
4934,CUS_0x63ea,0,1
4935,CUS_0x63ea,0,0
4936,CUS_0x2058,0,0
4937,CUS_0x2058,0,0
4938,CUS_0x2058,0,0
4939,CUS_0x2058,0,0
4940,CUS_0x6f72,0,0
4941,CUS_0x6f72,0,0
4942,CUS_0x6f72,0,0
4943,CUS_0x6f72,0,0
4944,CUS_0x3d5b,0,1
4945,CUS_0x3d5b,0,1
4946,CUS_0x3d5b,0,1
4947,CUS_0x3d5b,0,1
4948,CUS_0x63c2,2,1
4949,CUS_0x63c2,2,1
4950,CUS_0x63c2,2,1
4951,CUS_0x63c2,2,1
4952,CUS_0x13a8,2,2
4953,CUS_0x13a8,2,2
4954,CUS_0x13a8,2,2
4955,CUS_0x13a8,2,1
4956,CUS_0x327d,1,1
4957,CUS_0x327d,1,0
4958,CUS_0x327d,1,1
4959,CUS_0x327d,1,0
4960,CUS_0x4390,1,1
4961,CUS_0x4390,1,1
4962,CUS_0x4390,1,1
4963,CUS_0x4390,1,1
4964,CUS_0xc2ba,1,1
4965,CUS_0xc2ba,1,1
4966,CUS_0xc2ba,1,1
4967,CUS_0xc2ba,1,1
4968,CUS_0x29e9,0,1
4969,CUS_0x29e9,0,1
4970,CUS_0x29e9,0,1
4971,CUS_0x29e9,0,1
4972,CUS_0xa2b2,1,1
4973,CUS_0xa2b2,1,1
4974,CUS_0xa2b2,1,1
4975,CUS_0xa2b2,1,1
4976,CUS_0x523b,2,0
4977,CUS_0x523b,2,1
4978,CUS_0x523b,2,1
4979,CUS_0x523b,2,1
4980,CUS_0xc42d,2,1
4981,CUS_0xc42d,2,2
4982,CUS_0xc42d,2,2
4983,CUS_0xc42d,2,2
4984,CUS_0x1b4d,1,1
4985,CUS_0x1b4d,1,1
4986,CUS_0x1b4d,1,1
4987,CUS_0x1b4d,1,1
4988,CUS_0x268f,2,1
4989,CUS_0x268f,2,0
4990,CUS_0x268f,2,0
4991,CUS_0x268f,2,0
4992,CUS_0x3ba7,1,1
4993,CUS_0x3ba7,1,1
4994,CUS_0x3ba7,1,1
4995,CUS_0x3ba7,1,1
4996,CUS_0x1b2a,0,0
4997,CUS_0x1b2a,0,0
4998,CUS_0x1b2a,0,0
4999,CUS_0x1b2a,0,0
5000,CUS_0x229f,0,0
5001,CUS_0x229f,1,0
5002,CUS_0x229f,0,0
5003,CUS_0x229f,1,0
5004,CUS_0xa961,0,1
5005,CUS_0xa961,0,0
5006,CUS_0xa961,0,0
5007,CUS_0xa961,0,0
5008,CUS_0xb548,1,1
5009,CUS_0xb548,1,1
5010,CUS_0xb548,1,1
5011,CUS_0xb548,1,1
5012,CUS_0x310f,1,1
5013,CUS_0x310f,1,1
5014,CUS_0x310f,1,1
5015,CUS_0x310f,1,1
5016,CUS_0x3434,0,0
5017,CUS_0x3434,0,0
5018,CUS_0x3434,0,1
5019,CUS_0x3434,0,0
5020,CUS_0x44ec,0,0
5021,CUS_0x44ec,0,0
5022,CUS_0x44ec,0,0
5023,CUS_0x44ec,0,1
5024,CUS_0x7072,2,2
5025,CUS_0x7072,2,2
5026,CUS_0x7072,2,2
5027,CUS_0x7072,2,1
5028,CUS_0x9ce0,2,2
5029,CUS_0x9ce0,2,2
5030,CUS_0x9ce0,2,2
5031,CUS_0x9ce0,2,2
5032,CUS_0x6187,2,2
5033,CUS_0x6187,2,2
5034,CUS_0x6187,2,2
5035,CUS_0x6187,2,1
5036,CUS_0x26a5,1,1
5037,CUS_0x26a5,1,1
5038,CUS_0x26a5,1,1
5039,CUS_0x26a5,1,1
5040,CUS_0x1c40,1,1
5041,CUS_0x1c40,1,1
5042,CUS_0x1c40,1,1
5043,CUS_0x1c40,1,1
5044,CUS_0x23a5,2,2
5045,CUS_0x23a5,2,2
5046,CUS_0x23a5,2,2
5047,CUS_0x23a5,2,2
5048,CUS_0x1dda,0,1
5049,CUS_0x1dda,0,1
5050,CUS_0x1dda,0,1
5051,CUS_0x1dda,0,1
5052,CUS_0xb76d,2,1
5053,CUS_0xb76d,2,1
5054,CUS_0xb76d,2,1
5055,CUS_0xb76d,2,1
5056,CUS_0x9abb,0,0
5057,CUS_0x9abb,0,0
5058,CUS_0x9abb,0,0
5059,CUS_0x9abb,0,0
5060,CUS_0x5f7b,1,1
5061,CUS_0x5f7b,1,1
5062,CUS_0x5f7b,1,1
5063,CUS_0x5f7b,1,1
5064,CUS_0xb713,2,1
5065,CUS_0xb713,2,1
5066,CUS_0xb713,2,1
5067,CUS_0xb713,2,2
5068,CUS_0x97b,1,1
5069,CUS_0x97b,1,1
5070,CUS_0x97b,1,1
5071,CUS_0x97b,1,1
5072,CUS_0x765b,2,2
5073,CUS_0x765b,2,1
5074,CUS_0x765b,2,1
5075,CUS_0x765b,2,1
5076,CUS_0x6f4d,2,1
5077,CUS_0x6f4d,2,2
5078,CUS_0x6f4d,2,1
5079,CUS_0x6f4d,2,1
5080,CUS_0x9b95,2,2
5081,CUS_0x9b95,2,1
5082,CUS_0x9b95,2,1
5083,CUS_0x9b95,2,1
5084,CUS_0xb462,2,1
5085,CUS_0xb462,2,0
5086,CUS_0xb462,2,1
5087,CUS_0xb462,2,0
5088,CUS_0xad74,2,1
5089,CUS_0xad74,2,1
5090,CUS_0xad74,2,1
5091,CUS_0xad74,2,1
5092,CUS_0x4c84,1,1
5093,CUS_0x4c84,1,1
5094,CUS_0x4c84,1,1
5095,CUS_0x4c84,1,1
5096,CUS_0xbeb0,2,2
5097,CUS_0xbeb0,2,2
5098,CUS_0xbeb0,2,2
5099,CUS_0xbeb0,2,1
5100,CUS_0xc075,0,0
5101,CUS_0xc075,0,0
5102,CUS_0xc075,0,0
5103,CUS_0xc075,0,0
5104,CUS_0x8f25,2,1
5105,CUS_0x8f25,2,1
5106,CUS_0x8f25,2,0
5107,CUS_0x8f25,2,0
5108,CUS_0xc5d7,2,0
5109,CUS_0xc5d7,2,0
5110,CUS_0xc5d7,2,1
5111,CUS_0xc5d7,2,0
5112,CUS_0x69c8,0,1
5113,CUS_0x69c8,0,1
5114,CUS_0x69c8,0,1
5115,CUS_0x69c8,0,1
5116,CUS_0x6b57,1,1
5117,CUS_0x6b57,1,1
5118,CUS_0x6b57,1,1
5119,CUS_0x6b57,1,1
5120,CUS_0xc610,1,0
5121,CUS_0xc610,1,0
5122,CUS_0xc610,1,1
5123,CUS_0xc610,1,1
5124,CUS_0x92f,2,1
5125,CUS_0x92f,2,0
5126,CUS_0x92f,2,1
5127,CUS_0x92f,2,1
5128,CUS_0x523c,1,0
5129,CUS_0x523c,1,0
5130,CUS_0x523c,1,1
5131,CUS_0x523c,1,0
5132,CUS_0x2dbf,1,1
5133,CUS_0x2dbf,1,1
5134,CUS_0x2dbf,1,1
5135,CUS_0x2dbf,1,1
5136,CUS_0x636d,0,0
5137,CUS_0x636d,0,0
5138,CUS_0x636d,0,1
5139,CUS_0x636d,0,0
5140,CUS_0x28ec,0,0
5141,CUS_0x28ec,0,0
5142,CUS_0x28ec,0,0
5143,CUS_0x28ec,0,0
5144,CUS_0x4636,1,0
5145,CUS_0x4636,1,1
5146,CUS_0x4636,1,0
5147,CUS_0x4636,1,0
5148,CUS_0x1c82,2,0
5149,CUS_0x1c82,2,2
5150,CUS_0x1c82,2,2
5151,CUS_0x1c82,2,2
5152,CUS_0x8aee,2,2
5153,CUS_0x8aee,2,1
5154,CUS_0x8aee,2,1
5155,CUS_0x8aee,2,2
5156,CUS_0x1540,2,1
5157,CUS_0x1540,2,1
5158,CUS_0x1540,2,2
5159,CUS_0x1540,2,1
5160,CUS_0x5bf5,2,1
5161,CUS_0x5bf5,2,0
5162,CUS_0x5bf5,2,0
5163,CUS_0x5bf5,2,0
5164,CUS_0x7e25,1,1
5165,CUS_0x7e25,1,1
5166,CUS_0x7e25,1,1
5167,CUS_0x7e25,1,1
5168,CUS_0x232b,1,1
5169,CUS_0x232b,1,1
5170,CUS_0x232b,1,1
5171,CUS_0x232b,1,1
5172,CUS_0xa862,2,1
5173,CUS_0xa862,2,1
5174,CUS_0xa862,2,0
5175,CUS_0xa862,2,1
5176,CUS_0x6fef,2,1
5177,CUS_0x6fef,2,1
5178,CUS_0x6fef,2,2
5179,CUS_0x6fef,2,0
5180,CUS_0x2b7a,1,1
5181,CUS_0x2b7a,1,1
5182,CUS_0x2b7a,1,1
5183,CUS_0x2b7a,1,1
5184,CUS_0x4e66,2,1
5185,CUS_0x4e66,2,2
5186,CUS_0x4e66,2,1
5187,CUS_0x4e66,2,2
5188,CUS_0x2742,0,0
5189,CUS_0x2742,0,0
5190,CUS_0x2742,0,0
5191,CUS_0x2742,0,0
5192,CUS_0x2b98,0,0
5193,CUS_0x2b98,0,0
5194,CUS_0x2b98,0,0
5195,CUS_0x2b98,0,0
5196,CUS_0xc692,0,0
5197,CUS_0xc692,0,0
5198,CUS_0xc692,0,0
5199,CUS_0xc692,0,0
5200,CUS_0x3389,0,0
5201,CUS_0x3389,0,0
5202,CUS_0x3389,0,0
5203,CUS_0x3389,0,0
5204,CUS_0x3ff7,0,0
5205,CUS_0x3ff7,0,0
5206,CUS_0x3ff7,0,0
5207,CUS_0x3ff7,0,0
5208,CUS_0x6339,2,1
5209,CUS_0x6339,2,2
5210,CUS_0x6339,2,1
5211,CUS_0x6339,2,1
5212,CUS_0xcad,1,1
5213,CUS_0xcad,1,1
5214,CUS_0xcad,1,1
5215,CUS_0xcad,1,1
5216,CUS_0x4981,2,2
5217,CUS_0x4981,2,2
5218,CUS_0x4981,2,2
5219,CUS_0x4981,2,1
5220,CUS_0x57e5,0,1
5221,CUS_0x57e5,0,1
5222,CUS_0x57e5,0,1
5223,CUS_0x57e5,0,1
5224,CUS_0xbb18,0,1
5225,CUS_0xbb18,0,1
5226,CUS_0xbb18,0,1
5227,CUS_0xbb18,1,0
5228,CUS_0x6c71,0,0
5229,CUS_0x6c71,0,0
5230,CUS_0x6c71,0,0
5231,CUS_0x6c71,0,0
5232,CUS_0xb529,1,0
5233,CUS_0xb529,0,0
5234,CUS_0xb529,0,1
5235,CUS_0xb529,0,0
5236,CUS_0x8fb7,0,1
